"","X","Y","Above.Ground","Color"
"520",-73.9773821135611,40.7690453494383,"0","999999"
"521",-73.9793103340869,40.7678201535968,"0","999999"
"522",-73.970173142921,40.7762349924081,"0","999999"
"523",-73.952526164386,40.7963759240504,"18","247450"
"524",-73.9796383715206,40.7682477738244,"0","999999"
"525",-73.9632646049622,40.7817401292083,"0","999999"
"526",-73.9647284206644,40.7839611840884,"0","999999"
"527",-73.9635290751183,40.7820936628202,"0","999999"
"528",-73.9696360756453,40.7786545659072,"18","999999"
"529",-73.9709104380323,40.7769096957616,"0","999999"
"530",-73.9685429060839,40.7724786961619,"0","999999"
"531",-73.9652584749758,40.7803011124382,"0","999999"
"532",-73.9650499507011,40.7908191782173,"10","247450"
"533",-73.9772396728545,40.7668696411765,"0","999999"
"534",-73.9561141662309,40.7976258458604,"0","999999"
"535",-73.9682803241007,40.7724510558327,"0","999999"
"536",-73.9553113771098,40.7978431980204,"0","999999"
"537",-73.9761440627966,40.7706035301542,"15","999999"
"538",-73.9746802194012,40.7731347452245,"0","999999"
"539",-73.9617612388703,40.7952875954297,"0","999999"
"540",-73.9713487591577,40.7784353043714,"17","000000"
"541",-73.9701310753277,40.7768001008083,"0","999999"
"542",-73.9718474480919,40.7794963354254,"0","999999"
"543",-73.9756810453606,40.7756257458036,"0","247450"
"544",-73.9547423290276,40.7899702628835,"0","000000"
"545",-73.9559677963727,40.7951124076946,"1","999999"
"546",-73.9584696083284,40.7980121226635,"0","999999"
"547",-73.9549082481152,40.7933537584624,"0","999999"
"548",-73.9714465493257,40.7772135587308,"0","999999"
"549",-73.9643825381614,40.7815445841195,"0","999999"
"550",-73.9625416200877,40.7811302397912,"1","247450"
"551",-73.9638526062093,40.782693848993,"0","999999"
"552",-73.973351945818,40.768814796037,"0","999999"
"553",-73.9685227310735,40.776599466588,"20","999999"
"554",-73.9721670042434,40.776085913838,"0","999999"
"555",-73.9792153893146,40.7688272492961,"0","247450"
"556",-73.9579335275486,40.7953080673706,"0","999999"
"557",-73.9704166194815,40.7766720346576,"0","999999"
"558",-73.9573057686241,40.7985734105729,"0","999999"
"559",-73.9581982486469,40.7992194575293,"55","999999"
"560",-73.972467515471,40.7659131865172,"0","999999"
"561",-73.9700330712119,40.7782913925727,"0","999999"
"562",-73.9570086212285,40.7946679755816,"0","999999"
"563",-73.9615402629655,40.7924082330328,"20","999999"
"564",-73.9708364583591,40.7723691587433,"60","999999"
"565",-73.9756972647636,40.773624164826,"30","999999"
"566",-73.9799441493404,40.7671499997527,"0","999999"
"567",-73.9709040623777,40.7701163892686,"8","999999"
"568",-73.9745227769788,40.7673618284782,"0","999999"
"569",-73.9659549963516,40.7833659689194,"0","999999"
"570",-73.9763622269272,40.7704671295941,"0","999999"
"571",-73.9674688433583,40.7789728381912,"0","999999"
"572",-73.9706360005275,40.7717074044466,"0","999999"
"573",-73.9783366903829,40.7668300056094,"0","999999"
"574",-73.9622047677701,40.7945126358465,"0","999999"
"575",-73.9497217674555,40.796517007214,"0","999999"
"576",-73.9671306431211,40.7838870159057,"0","999999"
"577",-73.9786714207307,40.7696870806229,"0","999999"
"578",-73.9750992564362,40.7743391883762,"0","999999"
"579",-73.9556218199258,40.7980460204041,"0","999999"
"580",-73.9677779408464,40.7867482211349,"15","999999"
"581",-73.9612398509782,40.7950033150385,"0","999999"
"582",-73.9720553753548,40.7664488175384,"0","999999"
"583",-73.9700148248402,40.7787780193358,"0","999999"
"584",-73.9789126088606,40.7685079149692,"0","999999"
"585",-73.9771843912229,40.7723666382125,"0","999999"
"586",-73.9646597452128,40.7827698220703,"3","247450"
"587",-73.97826438139,40.7717086090782,"0","999999"
"588",-73.9785133301426,40.7718260288338,"0","247450"
"589",-73.9543323786888,40.7943086530436,"15","999999"
"590",-73.9712256765283,40.7760942872488,"0","999999"
"591",-73.9593352806175,40.7918150568046,"10","000000"
"592",-73.9727488640736,40.7781916780621,"0","999999"
"593",-73.9742804552383,40.7707167671865,"0","999999"
"594",-73.9769319450348,40.7743883576247,"0","999999"
"595",-73.9718270820347,40.7748300991287,"0","999999"
"596",-73.9698196671161,40.7802972001469,"1","999999"
"597",-73.9530263552489,40.7920949788358,"0","999999"
"598",-73.9808202088503,40.7682921842325,"6","247450"
"599",-73.9522291603405,40.7976985385835,"8","999999"
"600",-73.9685751595485,40.7709413567859,"1","999999"
"601",-73.9721592378418,40.776034583573,"0","999999"
"602",-73.9540908513075,40.794201225045,"0","247450"
"603",-73.9573930079918,40.7934570294469,"0","999999"
"604",-73.9717580228664,40.7715726159383,"0","999999"
"605",-73.9757249834141,40.7697032606755,"3","999999"
"606",-73.9547711796823,40.7908540751983,"0","999999"
"607",-73.9589675995517,40.7913119223584,"15","000000"
"608",-73.9698762023146,40.7782055688113,"0","999999"
"609",-73.9671549566066,40.7751342870705,"180","999999"
"610",-73.9679399097382,40.7742813149957,"0","999999"
"611",-73.9629420113622,40.789133072717,"0","999999"
"612",-73.9688466874605,40.7737911559867,"0","999999"
"613",-73.9642411990432,40.7779692777193,"0","999999"
"614",-73.9653279069888,40.7758743113817,"4","999999"
"615",-73.9556937218252,40.7990928062435,"0","999999"
"616",-73.9558809064648,40.7952765022241,"0","999999"
"617",-73.957976896139,40.797027128241,"0","999999"
"618",-73.9769887473852,40.7707561532949,"0","999999"
"619",-73.9655905300923,40.7752614638023,"2","247450"
"620",-73.9588886083793,40.7909991733435,"0","999999"
"621",-73.9754836796706,40.7738879545412,"0","999999"
"622",-73.9662939630722,40.7878502338031,"0","999999"
"623",-73.9613051957306,40.7909351393505,"0","999999"
"624",-73.9764235373322,40.770606513989,"0","247450"
"625",-73.9705053821577,40.7787503220242,"0","999999"
"626",-73.9763791121438,40.770281512254,"0","999999"
"627",-73.9600165785486,40.7952466761832,"0","999999"
"628",-73.9573724133264,40.7980080911115,"0","999999"
"629",-73.9580109357087,40.7855654405447,"0","999999"
"630",-73.9548877830136,40.7950157489103,"0","999999"
"631",-73.9767314435027,40.7661199889431,"0","999999"
"632",-73.9673243699918,40.7875392957722,"0","999999"
"633",-73.9596375907038,40.7907347708353,"30","000000"
"634",-73.9673235555321,40.7786749596774,"0","999999"
"635",-73.9757536187319,40.7755119810678,"0","247450"
"636",-73.9675047480308,40.7789234397249,"0","999999"
"637",-73.9562765288004,40.7880617963868,"0","999999"
"638",-73.9558589529608,40.7892400394941,"8","999999"
"639",-73.9785536529136,40.7716184505002,"0","247450"
"640",-73.9719036217446,40.7803588122409,"3","999999"
"641",-73.9568382279233,40.7975685470963,"0","999999"
"642",-73.976730206737,40.773709213914,"0","999999"
"643",-73.972212563004,40.7761311465857,"0","999999"
"644",-73.9758152322587,40.7692377401467,"0","999999"
"645",-73.954092292214,40.7979800395433,"10","999999"
"646",-73.9734762649298,40.7663703404546,"13","999999"
"647",-73.9539400028236,40.79800412717,"0","999999"
"648",-73.9554891003543,40.7968774599654,"0","999999"
"649",-73.9809610117171,40.7683896665502,"0","999999"
"650",-73.9801661903932,40.7697950141751,"0","247450"
"651",-73.9570056123953,40.7878756067582,"0","999999"
"652",-73.9703401385684,40.7795238784266,"0","999999"
"653",-73.976769659152,40.7741908010484,"0","999999"
"654",-73.9728783802067,40.7731671049246,"0","999999"
"655",-73.9553726714504,40.7987578541123,"20","999999"
"656",-73.9679008849677,40.7759013923034,"15","999999"
"657",-73.9704575848926,40.7693499326095,"0","000000"
"658",-73.9572686979412,40.796268457326,"0","999999"
"659",-73.9638298997554,40.7825966332367,"0","247450"
"660",-73.9700759073973,40.7680560871695,"0","999999"
"661",-73.9721854790038,40.7761086352438,"0","999999"
"662",-73.9766440589836,40.7682390282581,"0","999999"
"663",-73.9725174868556,40.7664248283566,"0","999999"
"664",-73.9563661256875,40.7966823114508,"5","999999"
"665",-73.9687027782726,40.7705162616199,"5","999999"
"666",-73.9624538733037,40.7883829851518,"10","247450"
"667",-73.9706903740547,40.7726873760687,"0","999999"
"668",-73.9802079259866,40.7678723471007,"0","999999"
"669",-73.9602398690946,40.7910157676119,"40","999999"
"670",-73.9709244006956,40.7676942639697,"0","999999"
"671",-73.9588708103486,40.7905794078843,"0","999999"
"672",-73.958417813526,40.7927301214476,"20","999999"
"673",-73.9779811967788,40.7675178797546,"0","999999"
"674",-73.9759830650957,40.7683034739069,"0","999999"
"675",-73.9710207438538,40.7682187144432,"0","999999"
"676",-73.9799155966086,40.7698034314993,"0","247450"
"677",-73.977447585355,40.7697167828003,"0","999999"
"678",-73.955018489069,40.7971235333699,"0","999999"
"679",-73.9564011421122,40.7958097849369,"0","999999"
"680",-73.9552880892701,40.7889040503316,"0","999999"
"681",-73.9651828383592,40.7802820943863,"0","999999"
"682",-73.9707683621584,40.7759815566123,"0","999999"
"683",-73.9691057326088,40.7765973509721,"0","247450"
"684",-73.9658181813014,40.7798160637561,"0","247450"
"685",-73.9753744539307,40.7671162211032,"0","999999"
"686",-73.9695745672033,40.7791835122147,"0","111111"
"687",-73.9580785600617,40.7957981310897,"0","999999"
"688",-73.970595381455,40.7762912142457,"0","999999"
"689",-73.9767949141123,40.774454583585,"0","111111"
"690",-73.9695964983454,40.7802302192799,"0","000000"
"691",-73.9594529310985,40.7840492606552,"0","999999"
"692",-73.969353372175,40.7838247422369,"0","999999"
"693",-73.9698032734704,40.7782343912417,"0","999999"
"694",-73.9685080639873,40.7745309794155,"20","247450"
"695",-73.9656098194149,40.7757643078973,"5","999999"
"696",-73.970465600402,40.7701125773248,"0","999999"
"697",-73.9585537668382,40.7903905787005,"20","999999"
"698",-73.9504693544225,40.797225436004,"0","247450"
"699",-73.9691261755936,40.7702929428604,"50","999999"
"700",-73.9529230207908,40.7960663442573,"0","999999"
"701",-73.963858549251,40.7808999610914,"7","999999"
"702",-73.9576304473722,40.7959810622342,"0","999999"
"703",-73.9793565564361,40.7679259390448,"0","999999"
"704",-73.9779228287629,40.7681019683859,"0","999999"
"705",-73.9570132570934,40.7932014159087,"0","999999"
"706",-73.961547503801,40.7931560668672,"0","999999"
"707",-73.9592819491968,40.7941062008626,"30","111111"
"708",-73.9519387881692,40.7936273636929,"0","999999"
"709",-73.9695569897042,40.7712062147171,"0","999999"
"710",-73.9767980925124,40.774362775678,"0","111111"
"711",-73.9736169886655,40.7714942196257,"0","999999"
"712",-73.956200809768,40.798181446265,"0","999999"
"713",-73.9691585756191,40.776340465695,"0","999999"
"714",-73.9772026572674,40.7691598773017,"0","247450"
"715",-73.9745427984089,40.7691848214817,"0","999999"
"716",-73.9574749571848,40.7981898890735,"0","999999"
"717",-73.9661694463488,40.7757530583569,"0","999999"
"718",-73.9626881234742,40.7905208345549,"0","999999"
"719",-73.9669814346326,40.780390919948,"0","999999"
"720",-73.9718262034469,40.7666771797442,"0","000000"
"721",-73.9745953710328,40.7728284025195,"0","999999"
"722",-73.9654397484763,40.7798863522904,"0","247450"
"723",-73.9532952763106,40.7920074462622,"0","999999"
"724",-73.9689627791,40.776062004359,"0","999999"
"725",-73.973305698325,40.7783823311296,"9","999999"
"726",-73.9634563222926,40.780992836417,"0","999999"
"727",-73.9602913105578,40.7910635810038,"40","999999"
"728",-73.9776044578446,40.7697607308033,"0","999999"
"729",-73.9607280801601,40.7901506706248,"0","999999"
"730",-73.9733545802515,40.7675056025357,"0","000000"
"731",-73.9695041366722,40.7797878809482,"0","999999"
"732",-73.9764397550289,40.7737004557104,"10","999999"
"733",-73.9714921188372,40.776758371867,"0","999999"
"734",-73.971379936565,40.7721434941226,"0","999999"
"735",-73.9660110060416,40.7809990098597,"0","999999"
"736",-73.9711176999471,40.7724278547281,"10","999999"
"737",-73.9725712588741,40.7669101832926,"0","999999"
"738",-73.9620597449066,40.7922465876813,"0","999999"
"739",-73.9583477850634,40.7914073632782,"0","999999"
"740",-73.9790214253443,40.7686791169776,"0","999999"
"741",-73.9767016963397,40.7674012784541,"0","999999"
"742",-73.9565035705619,40.7937382705056,"0","999999"
"743",-73.9745687653791,40.7776396926997,"45","999999"
"744",-73.9671640520938,40.7772236833816,"0","247450"
"745",-73.9591407691,40.7960846903122,"0","000000"
"746",-73.9771422625274,40.772361415776,"5","999999"
"747",-73.9756603846107,40.7672531319384,"0","247450"
"748",-73.9686304581526,40.7773631337117,"4","999999"
"749",-73.9699672074164,40.7774389345748,"0","999999"
"750",-73.9683479943823,40.7815827298303,"0","999999"
"751",-73.9768617690725,40.7741877060705,"0","999999"
"752",-73.9729378674198,40.7672407594559,"0","999999"
"753",-73.9563203089105,40.7906275357726,"2","999999"
"754",-73.9579941847434,40.7991216713328,"28","000000"
"755",-73.9773079154219,40.7696506688861,"0","999999"
"756",-73.9783185278595,40.7724861675504,"20","999999"
"757",-73.9703621616472,40.775032271482,"1","999999"
"758",-73.969951118124,40.7762756593015,"0","999999"
"759",-73.9718234159557,40.7810842503715,"4","999999"
"760",-73.975062146111,40.7723417173451,"0","999999"
"761",-73.9679291347956,40.7846973096665,"0","999999"
"762",-73.9767455430709,40.7717866237826,"0","999999"
"763",-73.9746608786299,40.7776092078254,"5","999999"
"764",-73.96797780019,40.7847629473258,"5","999999"
"765",-73.9684463154398,40.7834813319352,"0","999999"
"766",-73.9655734633649,40.7805366922231,"30","999999"
"767",-73.9729394928432,40.7743256716496,"0","999999"
"768",-73.976521916284,40.773784724458,"0","999999"
"769",-73.9597782762029,40.7920773376757,"0","000000"
"770",-73.9648626810032,40.7804506112843,"5","999999"
"771",-73.9584188461059,40.7913241048498,"0","999999"
"772",-73.9566189145352,40.7883417969746,"15","999999"
"773",-73.9673603655908,40.7876974177782,"0","999999"
"774",-73.9595757792683,40.7899242643847,"0","999999"
"775",-73.9686816795392,40.775770422667,"3","999999"
"776",-73.9654210263521,40.7782529692575,"0","999999"
"777",-73.9677054870327,40.778992870166,"9","999999"
"778",-73.9745305540008,40.7742043234014,"0","999999"
"779",-73.9675472064204,40.7835947167436,"10","247450"
"780",-73.955516031113,40.7923188156277,"15","999999"
"781",-73.9710559113762,40.7794279914209,"3","999999"
"782",-73.9677654289757,40.786785529449,"15","999999"
"783",-73.9694784056618,40.7787735291442,"0","999999"
"784",-73.9649658099293,40.7823262369074,"0","999999"
"785",-73.9619417432685,40.7930365939865,"0","999999"
"786",-73.953296595236,40.7927644594513,"0","999999"
"787",-73.9725157534356,40.7658376729234,"0","999999"
"788",-73.9687476703117,40.7742856696093,"2","247450"
"789",-73.9675023138703,40.7872554700995,"40","247450"
"790",-73.9745040517502,40.77333038538,"0","999999"
"791",-73.9772635911119,40.7709428872533,"0","999999"
"792",-73.9730115687964,40.7741018274312,"25","999999"
"793",-73.9730111650468,40.7782157736204,"0","999999"
"794",-73.9790010565108,40.7685732369544,"0","111111"
"795",-73.9582523503306,40.7996897499473,"0","999999"
"796",-73.9706641770728,40.7759229213762,"0","999999"
"797",-73.969345754447,40.7770429650288,"20","999999"
"798",-73.980854228628,40.7678702158382,"0","999999"
"799",-73.9529413156461,40.7920963446605,"0","247450"
"800",-73.9682144039334,40.7773070675393,"0","247450"
"801",-73.9743342303548,40.7727742948332,"15","999999"
"802",-73.958494212554,40.7995008636057,"0","999999"
"803",-73.9697983725608,40.7700677022205,"0","999999"
"804",-73.9697196619878,40.7814068507607,"0","999999"
"805",-73.9706851546184,40.7780777016038,"2","247450"
"806",-73.970475755546,40.7763348062134,"0","999999"
"807",-73.9777259022441,40.7682059907903,"0","999999"
"808",-73.9716881838671,40.778553537087,"0","999999"
"809",-73.9633250636501,40.7922155082679,"0","999999"
"810",-73.967418114684,40.7764595360054,"0","999999"
"811",-73.9771695272048,40.7724277276263,"5","999999"
"812",-73.9699675160516,40.7773012642758,"0","999999"
"813",-73.9758959798289,40.7694125671679,"0","247450"
"814",-73.9607608482656,40.7954687648248,"0","999999"
"815",-73.9753283783695,40.7733043910649,"0","999999"
"816",-73.9785300509908,40.7721127748427,"0","999999"
"817",-73.9540022445432,40.7979409854977,"0","999999"
"818",-73.9608757424052,40.7906686504657,"0","999999"
"819",-73.9603620122205,40.7955965755851,"0","999999"
"820",-73.9801902133148,40.769557595068,"1","999999"
"821",-73.959077668148,40.7926045823346,"0","000000"
"822",-73.9576559099012,40.7992598626483,"3","999999"
"823",-73.954595058342,40.7956567934304,"0","999999"
"824",-73.9606344681252,40.7958337780644,"0","999999"
"825",-73.9580105174865,40.7974468322692,"0","999999"
"826",-73.9557263533489,40.7939505791448,"0","999999"
"827",-73.97002473509,40.7836929044459,"0","999999"
"828",-73.9545101041865,40.7903823616782,"0","999999"
"829",-73.9711801122578,40.7786888942214,"0","999999"
"830",-73.9595645962539,40.7899599350145,"0","999999"
"831",-73.9587712679442,40.7944502501428,"0","999999"
"832",-73.9676206022477,40.784594234984,"0","999999"
"833",-73.9741846413977,40.7762518164182,"0","999999"
"834",-73.9703914126866,40.7722457975176,"0","999999"
"835",-73.9707900566519,40.7771670550089,"30","999999"
"836",-73.975086415444,40.7671990131313,"0","999999"
"837",-73.9557172336815,40.7921125657722,"0","000000"
"838",-73.9691031094688,40.7706693835189,"35","999999"
"839",-73.9615602805554,40.7945662185621,"0","999999"
"840",-73.9598084794625,40.7976165434502,"0","999999"
"841",-73.9746933852572,40.773313866931,"0","999999"
"842",-73.9645147011741,40.7772566833799,"0","999999"
"843",-73.9714089647431,40.7767916587915,"0","999999"
"844",-73.9642379942652,40.7774792520738,"15","247450"
"845",-73.956869086031,40.7988858771114,"0","999999"
"846",-73.9582850206205,40.7978975855555,"0","999999"
"847",-73.9582643954055,40.8000460061272,"0","999999"
"848",-73.9771335416403,40.7668431485224,"0","999999"
"849",-73.9692190295442,40.7763366309154,"0","999999"
"850",-73.9736165917399,40.7724543901497,"3","999999"
"851",-73.9642288873015,40.7820439983567,"0","247450"
"852",-73.9528462779437,40.7923843043685,"0","999999"
"853",-73.9609704650925,40.7938786854735,"15","247450"
"854",-73.9534509627885,40.7921084224711,"0","999999"
"855",-73.9577113026056,40.7904332453456,"0","000000"
"856",-73.9808247660048,40.7689408831287,"0","999999"
"857",-73.9591667162801,40.7937602121568,"12","999999"
"858",-73.9714243547433,40.7713973982359,"0","999999"
"859",-73.9629383420274,40.7889383725489,"10","000000"
"860",-73.9600964585868,40.7952339524416,"0","999999"
"861",-73.9713519158027,40.7798470142991,"0","999999"
"862",-73.953287300494,40.793520326789,"43","111111"
"863",-73.9626120417397,40.7905126358626,"0","999999"
"864",-73.9764016030666,40.7689894344251,"0","247450"
"865",-73.969485639023,40.780519159069,"0","999999"
"866",-73.9741621946917,40.7752481472025,"10","999999"
"867",-73.9792091200122,40.7685845475313,"0","999999"
"868",-73.9762257701293,40.7744032758323,"0","111111"
"869",-73.9738481771673,40.7706540698938,"0","999999"
"870",-73.9629483374528,40.7936809905265,"6","999999"
"871",-73.9718720403657,40.7702335056337,"0","999999"
"872",-73.9583738783348,40.7979302775527,"0","999999"
"873",-73.9551524422379,40.7910535596756,"0","000000"
"874",-73.9770948563006,40.7724063459185,"0","999999"
"875",-73.9591957793992,40.7949568873453,"0","999999"
"876",-73.9700861859051,40.7770639340582,"0","999999"
"877",-73.9768311751004,40.7667178072558,"4","247450"
"878",-73.9672789573537,40.7874778720268,"0","999999"
"879",-73.9710547484029,40.7723589827074,"0","999999"
"880",-73.9757215415855,40.7668205976986,"0","999999"
"881",-73.9735120882106,40.7715915415169,"0","999999"
"882",-73.9565684577989,40.7936003940413,"0","999999"
"883",-73.9737872335563,40.7726586835985,"0","999999"
"884",-73.9786805884996,40.7697559231927,"0","999999"
"885",-73.9565533783499,40.7974368491287,"0","999999"
"886",-73.9678937289837,40.7782808361645,"0","999999"
"887",-73.9750463844984,40.7666871742836,"0","999999"
"888",-73.9696517826558,40.7769658302844,"0","999999"
"889",-73.9635028497015,40.7928207574906,"0","999999"
"890",-73.9674177504573,40.7769569731993,"0","999999"
"891",-73.9681042612938,40.772331431865,"2","999999"
"892",-73.9667755678511,40.7760256836088,"10","999999"
"893",-73.9613351649026,40.7909866851357,"0","999999"
"894",-73.9611368390233,40.7815619053395,"0","999999"
"895",-73.9799311173259,40.7685576997559,"0","247450"
"896",-73.9675198230918,40.778631094685,"4","247450"
"897",-73.9786898656279,40.7720833097065,"0","999999"
"898",-73.9755055978764,40.7707438681742,"10","999999"
"899",-73.9734687538064,40.7694308959222,"0","247450"
"900",-73.9542828053256,40.7941797320355,"0","999999"
"901",-73.9792754037291,40.7679690700399,"3","999999"
"902",-73.9626527908786,40.7912472380247,"0","999999"
"903",-73.9702228131711,40.7742131587983,"5","999999"
"904",-73.969105907,40.7820474909192,"0","999999"
"905",-73.9719941577406,40.77037129313,"0","999999"
"906",-73.9531013359625,40.7921223556535,"0","999999"
"907",-73.9757216124349,40.7754310239649,"0","247450"
"908",-73.9664120826015,40.7888022709721,"3","999999"
"909",-73.958060992131,40.7907158878729,"0","999999"
"910",-73.9594120573719,40.7841945750598,"10","999999"
"911",-73.9665705456197,40.7823552871044,"0","999999"
"912",-73.9697277998257,40.7705198722028,"0","999999"
"913",-73.958024711869,40.7938724278575,"0","999999"
"914",-73.9514111329059,40.7975085872897,"0","999999"
"915",-73.9680833729772,40.7741871025115,"7","111111"
"916",-73.9760801742337,40.7674218954729,"0","999999"
"917",-73.9770235090023,40.774135208066,"0","999999"
"918",-73.9561887624471,40.7958187455815,"0","999999"
"919",-73.9676514056678,40.7730853732876,"20","999999"
"920",-73.9681093100008,40.7731753915361,"0","999999"
"921",-73.9637279711853,40.7905198502307,"50","999999"
"922",-73.9571233640232,40.7992458980266,"40","999999"
"923",-73.9698959071826,40.7716763799299,"0","999999"
"924",-73.9708002461415,40.7726685284831,"0","999999"
"925",-73.9578924882613,40.789806297824,"13","999999"
"926",-73.9591695545875,40.7938116360767,"0","999999"
"927",-73.9763116425885,40.7688839576487,"0","247450"
"928",-73.9596006938677,40.7834706440535,"0","999999"
"929",-73.9609885686834,40.7961108640319,"0","999999"
"930",-73.967042958599,40.7784370719371,"0","247450"
"931",-73.9738611257716,40.7737246779587,"0","999999"
"932",-73.9622030085794,40.7917723228749,"10","999999"
"933",-73.9785948413883,40.7718908026758,"0","247450"
"934",-73.9718597156773,40.7765858763313,"0","999999"
"935",-73.9616204569548,40.7926188605509,"0","999999"
"936",-73.9772053786965,40.7663906573332,"0","999999"
"937",-73.9666195118963,40.7839216739357,"13","999999"
"938",-73.9684758245091,40.7858531619022,"0","999999"
"939",-73.9706323458769,40.7713196034265,"0","247450"
"940",-73.9699451196396,40.7710409982701,"0","999999"
"941",-73.9761447791484,40.7690147873986,"0","247450"
"942",-73.9700879096644,40.7765899724756,"0","999999"
"943",-73.9717920322306,40.7763095393715,"0","999999"
"944",-73.9702588981432,40.776610754288,"0","999999"
"945",-73.9533923917973,40.7961701874769,"25","999999"
"946",-73.9773096718574,40.7738053862489,"0","999999"
"947",-73.9738817388158,40.7712709366093,"0","999999"
"948",-73.9532838338416,40.7931112674583,"0","999999"
"949",-73.9654093844049,40.7806896368469,"0","247450"
"950",-73.9736543790582,40.7651444188432,"0","999999"
"951",-73.9568143871234,40.7899001700041,"0","999999"
"952",-73.9701596268736,40.7702106607329,"0","999999"
"953",-73.9637415893182,40.7898140363534,"0","999999"
"954",-73.971791854883,40.7802971729784,"2","999999"
"955",-73.9699763667769,40.7757060731026,"0","999999"
"956",-73.9547959269955,40.7925162926273,"20","999999"
"957",-73.9658443548822,40.7796704898979,"0","247450"
"958",-73.960657061561,40.7956150744102,"0","999999"
"959",-73.9581173730857,40.7954772170549,"0","999999"
"960",-73.9586527721822,40.7908831110561,"0","999999"
"961",-73.9613862251332,40.791282169715,"3","999999"
"962",-73.9746133058077,40.7760646554109,"0","999999"
"963",-73.9623922773932,40.7814944428327,"0","247450"
"964",-73.9731457102903,40.7660255393205,"0","999999"
"965",-73.9715466850324,40.7695584933538,"0","999999"
"966",-73.9621066718851,40.7942427079733,"0","999999"
"967",-73.9631045499811,40.7906180969472,"0","999999"
"968",-73.9708301070924,40.7820200927465,"0","999999"
"969",-73.958317581802,40.7916566683158,"15","999999"
"970",-73.9683994064731,40.7710765500799,"0","247450"
"971",-73.9689781843873,40.7709333833783,"0","247450"
"972",-73.9773529368499,40.7728750685699,"0","999999"
"973",-73.97035767623,40.7714036487747,"0","999999"
"974",-73.978392591149,40.7668993398193,"0","247450"
"975",-73.9704591091677,40.7729175143429,"0","999999"
"976",-73.9705977059862,40.7760413182276,"0","999999"
"977",-73.9740381194088,40.7675912588173,"0","999999"
"978",-73.9764601882854,40.766070446642,"0","999999"
"979",-73.9612349421547,40.7959586475744,"0","999999"
"980",-73.9709817796369,40.7773554311586,"0","999999"
"981",-73.9673160165357,40.7766158001202,"4","999999"
"982",-73.9676424599715,40.7777766106807,"0","247450"
"983",-73.9641552070803,40.7908479527923,"10","999999"
"984",-73.9672950266018,40.7782477517567,"7","999999"
"985",-73.9681722244801,40.783559826281,"0","999999"
"986",-73.978400938697,40.7677411911854,"0","999999"
"987",-73.9649827807341,40.7817322832767,"0","247450"
"988",-73.9787040192473,40.7679010247281,"0","999999"
"989",-73.9603031059614,40.7943667735668,"0","999999"
"990",-73.9629615594409,40.7924176425827,"0","999999"
"991",-73.9635689059841,40.790163434915,"10","999999"
"992",-73.9708083587471,40.7825429441583,"0","999999"
"993",-73.9772422664657,40.773436329163,"0","999999"
"994",-73.9718553361982,40.7748584798761,"0","999999"
"995",-73.9698843507358,40.7803754187581,"0","999999"
"996",-73.9703149829421,40.7785583630323,"3","999999"
"997",-73.9790896775237,40.7688048644871,"0","247450"
"998",-73.9600546294497,40.7914969165757,"0","999999"
"999",-73.980948293606,40.7685688850628,"15","999999"
"1000",-73.9805137046778,40.769275143797,"0","999999"
"1001",-73.9801985977846,40.7680159511705,"0","247450"
"1002",-73.9672070423666,40.783337354891,"0","999999"
"1003",-73.9645547556826,40.776877007081,"9","247450"
"1004",-73.9670850805619,40.7833747810387,"0","999999"
"1005",-73.9558268731771,40.7952074193788,"0","999999"
"1006",-73.9686296217893,40.771812308875,"6","247450"
"1007",-73.9635317822977,40.7821352080233,"0","999999"
"1008",-73.9553038162633,40.7909367783223,"0","999999"
"1009",-73.9636551433178,40.7901572818776,"0","999999"
"1010",-73.9689723590015,40.7756860990338,"20","999999"
"1011",-73.9719111470164,40.7758789855474,"7","999999"
"1012",-73.9755569170561,40.7668006977526,"25","999999"
"1013",-73.969553896295,40.7709884929277,"0","999999"
"1014",-73.9694468044483,40.770360886038,"0","999999"
"1015",-73.9720347089273,40.7727750272024,"0","999999"
"1016",-73.9691293546408,40.7703219076549,"50","999999"
"1017",-73.9552035011902,40.7889851896334,"3","247450"
"1018",-73.9695305555392,40.7757541971012,"15","999999"
"1019",-73.9704269630964,40.7722964640257,"0","999999"
"1020",-73.97016933635,40.7705452529783,"6","999999"
"1021",-73.97186968288,40.778926988884,"0","999999"
"1022",-73.9548853492712,40.7984783584388,"30","999999"
"1023",-73.9760880070186,40.7711057827923,"0","999999"
"1024",-73.9521514669041,40.7949515182825,"0","999999"
"1025",-73.9763506612375,40.771611393182,"0","999999"
"1026",-73.9710951149579,40.772501245008,"0","000000"
"1027",-73.9640016324897,40.7921759097124,"0","999999"
"1028",-73.9707012345661,40.7758938984066,"10","999999"
"1029",-73.9601259189134,40.7955350609057,"0","999999"
"1030",-73.9697526733133,40.7759529849808,"0","999999"
"1031",-73.9766593636657,40.7735708178842,"0","999999"
"1032",-73.9632868561794,40.7907806312915,"5","999999"
"1033",-73.975673607467,40.7699044294204,"0","999999"
"1034",-73.9553163829551,40.7988610926249,"0","247450"
"1035",-73.9772569909673,40.7664804797448,"0","999999"
"1036",-73.9709207551033,40.7767932008037,"0","999999"
"1037",-73.9677409841969,40.7763579140639,"5","111111"
"1038",-73.9563311167069,40.7950901563337,"0","247450"
"1039",-73.9584646000078,40.7983984665955,"0","999999"
