"","X","Y","Above.Ground","Color","Hectar.Number","Date"
"1522",-73.9723922904119,40.7729164833027,"0","999999",1,10082018
"1523",-73.9538970554532,40.7955196793479,"15","999999",3,10132018
"1524",-73.9673103881521,40.7874267409618,"0","999999",1,10062018
"1525",-73.9725961508316,40.7795720444974,"0","999999",6,10192018
"1526",-73.9727115915422,40.7782929320632,"0","999999",2,10142018
"1527",-73.9620964576469,40.7917332001738,"0","999999",1,10132018
"1528",-73.970216605149,40.7702960667277,"5","999999",8,10142018
"1529",-73.9690104245067,40.7853358193723,"0","000000",2,10182018
"1530",-73.9692401421068,40.7707128895661,"0","999999",4,10062018
"1531",-73.9689305978751,40.7818152496266,"2","999999",6,10182018
"1532",-73.9630381400083,40.7807571827321,"0","999999",2,10182018
"1533",-73.9779263114572,40.7682681855369,"0","999999",8,10102018
"1534",-73.9520024654602,40.7947329828155,"0","999999",4,10132018
"1535",-73.9695226023739,40.7797527775804,"0","999999",1,10082018
"1536",-73.9703921271418,40.7700276115314,"15","999999",6,10062018
"1537",-73.9746128451271,40.7700957046709,"0","247450",2,10102018
"1538",-73.9767220179725,40.7753262103123,"0","999999",3,10142018
"1539",-73.9698083598887,40.7720099392886,"0","999999",1,10142018
"1540",-73.9681874036914,40.7817948690964,"0","999999",2,10182018
"1541",-73.957710975899,40.7984055614047,"0","999999",6,10192018
"1542",-73.9711617997772,40.7761212878075,"0","999999",4,10182018
"1543",-73.960876728048,40.79035724537,"0","999999",3,10062018
"1544",-73.9713906492842,40.7750061310143,"0","247450",3,10182018
"1545",-73.9642111283068,40.7777713985327,"0","999999",7,10072018
"1546",-73.9669207809051,40.7792767850126,"0","999999",1,10082018
"1547",-73.976422624924,40.7735818387346,"6","999999",8,10072018
"1548",-73.958939037549,40.7913193931203,"0","999999",4,10122018
"1549",-73.9790044506465,40.7689469479245,"0","999999",3,10102018
"1550",-73.9777978497894,40.7668620784309,"0","999999",1,10062018
"1551",-73.9698642668906,40.7784669316504,"0","999999",10,10102018
"1552",-73.9785114291288,40.7719779589449,"0","247450",3,10122018
"1553",-73.9695655231393,40.7698324659513,"0","999999",2,10132018
"1554",-73.9690645326017,40.7773822116124,"2","999999",3,10132018
"1555",-73.9597462612063,40.7832801145306,"20","111111",6,10072018
"1556",-73.9784942525972,40.7672600003683,"0","999999",6,10062018
"1557",-73.9746238280116,40.7671491962844,"0","999999",6,10062018
"1558",-73.9705331808443,40.7699943571296,"0","999999",9,10062018
"1559",-73.968200390984,40.7837095769482,"0","247450",2,10132018
"1560",-73.9631648674122,40.7926529617419,"0","999999",8,10132018
"1561",-73.9587072763996,40.7850256219415,"20","247450",1,10072018
"1562",-73.9642397829547,40.7918992406575,"0","247450",2,10172018
"1563",-73.974084681071,40.7728197139621,"0","999999",6,10072018
"1564",-73.9676270670996,40.776391443152,"0","999999",4,10082018
"1565",-73.9703816112358,40.7773846065919,"1","999999",2,10172018
"1566",-73.9803895322385,40.7680730789944,"0","999999",13,10122018
"1567",-73.9695133370801,40.7765009796853,"6","999999",16,10082018
"1568",-73.9774407362587,40.7698056129554,"0","999999",12,10102018
"1569",-73.9681079869821,40.7723494081345,"2","999999",5,10122018
"1570",-73.973047824163,40.7700873791211,"10","999999",3,10082018
"1571",-73.9662864884789,40.7891062338302,"0","999999",2,10072018
"1572",-73.9673129010312,40.7778169845999,"0","999999",5,10132018
"1573",-73.9540197079615,40.798039260983,"20","247450",3,10132018
"1574",-73.9595613548804,40.7838057527338,"25","999999",4,10072018
"1575",-73.9561840935803,40.7992037821497,"20","999999",5,10132018
"1576",-73.9703169373939,40.7700658823854,"10","999999",13,10062018
"1577",-73.9619985187616,40.7943277743532,"10","999999",2,10122018
"1578",-73.965390623703,40.7807731363782,"0","247450",8,10072018
"1579",-73.9735298943321,40.7714939993589,"0","999999",2,10132018
"1580",-73.9768309556127,40.7717803706095,"0","999999",1,10122018
"1581",-73.9775079672882,40.7691500357424,"0","999999",7,10102018
"1582",-73.97157754108,40.7776249963967,"10","999999",1,10062018
"1583",-73.9804065254162,40.7681481183296,"0","999999",8,10192018
"1584",-73.9701030393506,40.7838953063625,"0","999999",4,10192018
"1585",-73.9581310602492,40.7960214726964,"0","999999",5,10142018
"1586",-73.9611312355348,40.7950130863913,"0","999999",4,10132018
"1587",-73.9714150090362,40.7774976423922,"0","999999",3,10062018
"1588",-73.9805517765469,40.7683044693163,"0","999999",5,10132018
"1589",-73.9693209851947,40.7707450042769,"0","999999",1,10062018
"1590",-73.9567062023419,40.797482865196,"0","999999",2,10062018
"1591",-73.9610388059192,40.79395293584,"0","999999",1,10072018
"1592",-73.9576223390082,40.7979746639647,"0","999999",4,10192018
"1593",-73.9575517912392,40.7889158268192,"0","999999",5,10082018
"1594",-73.9676539688726,40.7777229934129,"0","999999",2,10082018
"1595",-73.9778730762957,40.770827251547,"3","999999",5,10132018
"1596",-73.9754696312232,40.768191647092,"15","999999",2,10202018
"1597",-73.9666945123922,40.7839956493194,"13","999999",11,10062018
"1598",-73.9789401448556,40.7697373141498,"0","999999",4,10102018
"1599",-73.9726828460055,40.7705707694822,"20","999999",8,10082018
"1600",-73.9782603348665,40.7705790257951,"5","999999",6,10132018
"1601",-73.9753093777,40.7666673897583,"0","999999",4,10062018
"1602",-73.9544278270221,40.7987827316512,"0","247450",2,10132018
"1603",-73.9728836727349,40.770815850599,"0","999999",10,10082018
"1604",-73.9545929242174,40.7986940168685,"0","999999",2,10142018
"1605",-73.9734644470766,40.7782766486921,"0","999999",5,10142018
"1606",-73.9690362384597,40.7767162824413,"0","247450",9,10122018
"1607",-73.9628932797886,40.7923116396365,"0","999999",5,10102018
"1608",-73.9770508584979,40.7710769301257,"15","111111",2,10072018
"1609",-73.9545425520879,40.7956853415959,"35","999999",4,10062018
"1610",-73.9639024988123,40.7776953065849,"25","999999",1,10072018
"1611",-73.9607056611532,40.7889786103871,"6","999999",3,10082018
"1612",-73.9655238539833,40.7815633947684,"7","999999",3,10172018
"1613",-73.9746049088475,40.7728776887397,"0","999999",1,10072018
"1614",-73.9599202233536,40.7972599930224,"3","999999",2,10192018
"1615",-73.9806718258385,40.7692776896995,"0","999999",7,10102018
"1616",-73.9564215689843,40.7957539444068,"0","999999",1,10102018
"1617",-73.9642666013207,40.7810384867375,"0","999999",3,10072018
"1618",-73.9752029513644,40.7671734667361,"0","247450",4,10062018
"1619",-73.9755836827968,40.7670239327996,"0","999999",2,10142018
"1620",-73.9744555348544,40.7728498106357,"0","247450",3,10072018
"1621",-73.9635606199784,40.782206970617,"0","999999",3,10182018
"1622",-73.9734969320943,40.7722754599865,"0","999999",1,10132018
"1623",-73.9615090149261,40.7945150173918,"0","999999",9,10132018
"1624",-73.9770119133023,40.7732949090005,"4","111111",4,10132018
"1625",-73.9737060043988,40.7725660224983,"15","999999",5,10072018
"1626",-73.9736873018042,40.7649106677138,"1","999999",2,10122018
"1627",-73.9617519095277,40.7947179071388,"0","999999",4,10132018
"1628",-73.9594391759139,40.784115697669,"15","999999",3,10102018
"1629",-73.9713665249614,40.7697178648002,"0","999999",1,10062018
"1630",-73.9759428006237,40.7715081817329,"0","999999",6,10202018
"1631",-73.9710025484537,40.7792529489016,"40","999999",1,10142018
"1632",-73.9527196716568,40.792363826828,"3","247450",11,10072018
"1633",-73.9592392692535,40.7961869951798,"0","999999",2,10182018
"1634",-73.9747060143742,40.7728528164878,"0","999999",2,10072018
"1635",-73.9726459773995,40.7656357433691,"0","999999",2,10062018
"1636",-73.9560731738677,40.7980336018554,"0","999999",2,10142018
"1637",-73.9701408623121,40.7695511718541,"0","247450",4,10132018
"1638",-73.9699513151755,40.7722062991044,"0","999999",5,10172018
"1639",-73.9770628333002,40.7728567364852,"0","999999",6,10082018
"1640",-73.9736800575584,40.7783069735758,"0","999999",4,10142018
"1641",-73.9564632239432,40.7904807427954,"13","247450",1,10132018
"1642",-73.9653135277149,40.7817434070169,"20","999999",1,10122018
"1643",-73.9708860879459,40.7768376656119,"0","999999",15,10192018
"1644",-73.9530535624781,40.7929809144271,"0","999999",2,10102018
"1645",-73.9734654671008,40.7715988711659,"0","999999",6,10082018
"1646",-73.9619673317128,40.7924176673037,"0","999999",8,10102018
"1647",-73.9669782832746,40.7841166727168,"0","999999",13,10062018
"1648",-73.9795585338537,40.768895893226,"0","999999",8,10072018
"1649",-73.9790263372004,40.7683513714892,"0","999999",7,10132018
"1650",-73.969347812694,40.7744098063421,"0","999999",2,10072018
"1651",-73.9762494239719,40.7750175306716,"0","247450",1,10062018
"1652",-73.9763373510536,40.7741168933928,"0","999999",9,10132018
"1653",-73.9498421746221,40.7969397424182,"8","247450",2,10142018
"1654",-73.9695881075086,40.7842441291991,"3","999999",1,10192018
"1655",-73.9766342125035,40.7715437147052,"35","111111",8,10072018
"1656",-73.969570012716,40.7816501516863,"0","999999",4,10182018
"1657",-73.9557399927792,40.7971563708988,"0","999999",7,10132018
"1658",-73.9768254058709,40.7716757945251,"0","999999",3,10202018
"1659",-73.9736016229655,40.7723781376714,"0","999999",3,10072018
"1660",-73.9690498876944,40.7700011818847,"20","999999",7,10062018
"1661",-73.9800499498034,40.7702181099573,"0","999999",5,10072018
"1662",-73.974519308015,40.7691228794395,"8","999999",2,10082018
"1663",-73.9561600237284,40.7953143196705,"1","999999",10,10102018
"1664",-73.9696720362627,40.7791851598197,"0","999999",4,10082018
"1665",-73.9729142912203,40.7724091146678,"0","999999",3,10082018
"1666",-73.9583944353352,40.7979689846815,"10","999999",4,10142018
"1667",-73.9649465476871,40.7822708362663,"0","999999",7,10142018
"1668",-73.9645989003589,40.7782157459155,"0","999999",1,10142018
"1669",-73.9746934810667,40.7659431884158,"0","999999",2,10072018
"1670",-73.9691821206863,40.7763203164339,"0","999999",3,10122018
"1671",-73.9682688752331,40.7711934835539,"0","999999",6,10102018
"1672",-73.9611399573659,40.781130706026,"0","999999",1,10072018
"1673",-73.9640989602986,40.7899295439265,"0","999999",3,10102018
"1674",-73.9746940851342,40.7760966488186,"10","999999",2,10142018
"1675",-73.9589698681439,40.7906520520417,"0","999999",6,10172018
"1676",-73.9777497645834,40.7677344709178,"100","999999",4,10072018
"1677",-73.9566686940197,40.794924397955,"0","999999",5,10062018
"1678",-73.9594332600733,40.7960622445291,"0","999999",2,10132018
"1679",-73.9568726508546,40.7878795081255,"0","999999",3,10062018
"1680",-73.9545399102352,40.7898646267709,"0","999999",6,10062018
"1681",-73.9638167248251,40.7776485679354,"25","247450",3,10072018
"1682",-73.9638141923763,40.7829225326288,"0","999999",3,10132018
"1683",-73.9759258407288,40.7667622711142,"0","999999",5,10142018
"1684",-73.9790889008147,40.7676402781925,"0","247450",1,10132018
"1685",-73.9637824756607,40.7904737110761,"40","999999",8,10072018
"1686",-73.9678822983274,40.7802960985637,"0","999999",1,10062018
"1687",-73.9593373093799,40.7982428507976,"6","999999",3,10142018
"1688",-73.9754790964561,40.768336388516,"0","999999",7,10082018
"1689",-73.9677593344667,40.7763054313195,"5","111111",7,10192018
"1690",-73.9547031549299,40.7978867539322,"0","999999",1,10132018
"1691",-73.96052295327,40.7934359372871,"0","999999",4,10122018
"1692",-73.9703705008688,40.7818586173755,"0","999999",2,10182018
"1693",-73.973268329435,40.7708296517073,"25","999999",5,10062018
"1694",-73.9593781427412,40.7841519912635,"40","999999",2,10102018
"1695",-73.9730196342874,40.766022437401,"0","999999",6,10142018
"1696",-73.9604083891356,40.7910284106931,"10","999999",5,10132018
"1697",-73.9694591667705,40.7766518221998,"2","999999",12,10082018
"1698",-73.9568610943394,40.7935959584643,"28","999999",2,10122018
"1699",-73.9631392113757,40.7914635635784,"10","999999",2,10072018
"1700",-73.9706968708903,40.7821499135828,"0","999999",6,10132018
"1701",-73.965675791028,40.7887310058451,"0","999999",2,10062018
"1702",-73.9701634768603,40.7778691433218,"10","999999",3,10072018
"1703",-73.9752699507508,40.7688069184057,"0","999999",2,10082018
"1704",-73.956998502609,40.7948117428147,"0","999999",1,10062018
"1705",-73.9624052832372,40.7809656348254,"0","999999",4,10182018
"1706",-73.9765417282001,40.7740994735325,"0","999999",5,10132018
"1707",-73.965215665278,40.7761309082202,"0","999999",2,10122018
"1708",-73.9604524271167,40.7956624328733,"0","999999",1,10132018
"1709",-73.9618486459307,40.7946365810826,"0","999999",2,10142018
"1710",-73.9771696835698,40.7697011100487,"0","999999",4,10062018
"1711",-73.9545438656122,40.7902168635009,"0","999999",4,10122018
"1712",-73.975836799137,40.7691593428471,"0","999999",5,10082018
"1713",-73.9801899519657,40.7695777009264,"0","247450",2,10172018
"1714",-73.97977158132,40.7706273151066,"0","999999",1,10072018
"1715",-73.9763542780331,40.7736531303622,"1","999999",2,10102018
"1716",-73.9745709109056,40.7672225695415,"40","999999",3,10082018
"1717",-73.9797425262459,40.7679120246352,"0","247450",2,10122018
"1718",-73.9714952092767,40.7748063281815,"0","999999",2,10172018
"1719",-73.9682676237703,40.7772653590224,"0","999999",4,10102018
"1720",-73.955429970986,40.7978168629875,"0","999999",2,10132018
"1721",-73.9725844658514,40.7701092834201,"0","999999",2,10122018
"1722",-73.9587330707463,40.7907682009641,"0","999999",2,10122018
"1723",-73.9802564685265,40.7681759098199,"0","999999",5,10102018
"1724",-73.9747959143543,40.7768078174366,"1","999999",1,10082018
"1725",-73.9795492724533,40.7709497471738,"0","999999",2,10072018
"1726",-73.9657480066074,40.7753465489231,"0","247450",4,10182018
"1727",-73.9686479277215,40.7705815354769,"0","999999",8,10142018
"1728",-73.9692472299565,40.7722592187215,"15","999999",1,10072018
"1729",-73.9787846880249,40.7682545903488,"0","999999",5,10132018
"1730",-73.9765046109019,40.7736674124746,"2","999999",4,10072018
"1731",-73.9796142848349,40.7702117898305,"0","999999",4,10072018
"1732",-73.9692846326638,40.7841049008492,"0","999999",2,10172018
"1733",-73.9767141407274,40.7737313251559,"0","999999",2,10142018
"1734",-73.9756345867747,40.7675540517649,"5","999999",9,10082018
"1735",-73.9524132295658,40.7933777553406,"0","999999",5,10102018
"1736",-73.9563652303243,40.7955127873968,"0","999999",5,10142018
"1737",-73.9743873549635,40.7745426051392,"0","999999",4,10182018
"1738",-73.9640741640547,40.7807274581426,"7","999999",1,10182018
"1739",-73.967975586222,40.7735683044313,"0","999999",7,10072018
"1740",-73.9611126813593,40.7943113021522,"0","999999",3,10102018
"1741",-73.9639700434449,40.7775003050028,"0","247450",1,10142018
"1742",-73.9577758125518,40.799384716477,"0","247450",10,10102018
"1743",-73.9736995552241,40.7722712518637,"10","000000",2,10082018
"1744",-73.9701023478746,40.7803527061859,"0","999999",4,10132018
"1745",-73.9584661589182,40.7912068380845,"0","999999",1,10122018
"1746",-73.9688438058715,40.7703014325728,"20","999999",5,10062018
"1747",-73.9603471161869,40.7906003311747,"0","999999",15,10172018
"1748",-73.9665763797607,40.7761316400012,"10","999999",3,10132018
"1749",-73.955710327539,40.7974510797567,"0","999999",3,10132018
"1750",-73.9756825338299,40.7755542506699,"0","247450",2,10132018
"1751",-73.9684806250183,40.7858776210151,"0","999999",3,10072018
"1752",-73.9594045885402,40.7840886870652,"40","999999",1,10102018
"1753",-73.9561091686663,40.7981463047425,"0","999999",4,10142018
"1754",-73.9733437449715,40.7782401548362,"0","999999",7,10142018
"1755",-73.9652134469963,40.7803438278765,"0","999999",5,10172018
"1756",-73.9714798196777,40.7695231949631,"0","111111",2,10202018
"1757",-73.9755041276839,40.7678213857557,"0","999999",13,10062018
"1758",-73.9601561064548,40.7900513933531,"0","999999",8,10062018
"1759",-73.9581241870185,40.7961057536141,"0","999999",5,10192018
"1760",-73.9576219570858,40.7963351225672,"0","999999",3,10192018
"1761",-73.9597072533787,40.7905581853786,"0","999999",12,10072018
"1762",-73.9575307970434,40.7983176419483,"0","999999",8,10142018
"1763",-73.9769106838192,40.7674414870702,"33","999999",5,10102018
"1764",-73.9768286349595,40.7687012827059,"0","247450",5,10102018
"1765",-73.9534878316472,40.7978951981698,"0","111111",1,10192018
"1766",-73.9689041600147,40.7781788966185,"0","999999",7,10142018
"1767",-73.972757765574,40.7654285510067,"0","999999",1,10062018
"1768",-73.958719099962,40.7947587726617,"15","999999",4,10142018
"1769",-73.9773696455031,40.7687241866704,"10","999999",14,10102018
"1770",-73.9721086069437,40.7698172190404,"0","999999",6,10082018
"1771",-73.9728170980779,40.7703557830437,"28","999999",6,10082018
"1772",-73.9750688083336,40.7665584681025,"0","999999",7,10142018
"1773",-73.9690540696008,40.7766014124609,"0","247450",8,10122018
"1774",-73.9668909481942,40.7841298584027,"0","999999",12,10062018
"1775",-73.951965247933,40.7938167628067,"0","247450",3,10142018
"1776",-73.9562350820255,40.7913464147989,"6","999999",2,10062018
"1777",-73.9711751356843,40.7752422758202,"2","999999",6,10172018
"1778",-73.9685598106128,40.7807054868066,"0","111111",2,10082018
"1779",-73.9695560376915,40.7708835103516,"0","999999",3,10062018
"1780",-73.9640945609381,40.7910513041359,"0","999999",4,10202018
"1781",-73.96005650463,40.7934048502983,"0","999999",2,10122018
"1782",-73.9549133872427,40.7946871036949,"0","999999",2,10132018
"1783",-73.9730001080547,40.7678719218983,"20","999999",5,10062018
"1784",-73.9748318777506,40.7771821378056,"0","999999",5,10172018
"1785",-73.9550627447399,40.7910104700332,"0","999999",2,10062018
"1786",-73.9709407456459,40.776423522087,"0","999999",13,10142018
"1787",-73.9720365327715,40.7762329714016,"15","999999",11,10182018
"1788",-73.9685567075413,40.7703797723105,"3","999999",10,10062018
"1789",-73.9596271142953,40.7906612313673,"0","999999",12,10172018
"1790",-73.9730592548116,40.7740879251541,"25","999999",4,10082018
"1791",-73.9710907175834,40.77637391082,"0","999999",7,10142018
"1792",-73.9705704527481,40.7762853012151,"0","999999",6,10172018
"1793",-73.9771575249322,40.7673873716547,"0","999999",7,10102018
"1794",-73.9757912350482,40.7747598621451,"0","999999",4,10062018
"1795",-73.968004352343,40.7726669278308,"0","999999",1,10122018
"1796",-73.9765355395622,40.7735653237366,"15","999999",3,10072018
"1797",-73.9697178096275,40.7697036696301,"0","999999",7,10132018
"1798",-73.9558180952889,40.7886810505944,"0","999999",3,10192018
"1799",-73.978844141973,40.7696046074378,"10","247450",5,10102018
"1800",-73.970962498391,40.7766899040856,"0","999999",5,10142018
"1801",-73.9587072373474,40.7985209579925,"0","999999",1,10192018
"1802",-73.9736418085696,40.7716931127716,"0","999999",4,10082018
"1803",-73.9588076804698,40.7912942607296,"0","999999",6,10142018
"1804",-73.980777106431,40.7681635726316,"11","999999",2,10072018
"1805",-73.9686622009739,40.7767294380502,"0","999999",2,10102018
"1806",-73.9590328527128,40.7912214417577,"0","999999",6,10122018
"1807",-73.9657504643585,40.7831210813592,"0","999999",2,10122018
"1808",-73.9581366214863,40.7988964092722,"20","999999",2,10142018
"1809",-73.9698870647042,40.7826510985538,"0","247450",2,10072018
"1810",-73.9690168673844,40.7777612043914,"0","999999",4,10132018
"1811",-73.9579506263361,40.7936973555953,"0","999999",1,10202018
"1812",-73.9788088165392,40.7690153025878,"0","999999",4,10102018
"1813",-73.9590074024938,40.7907059424675,"0","999999",5,10172018
"1814",-73.9706988226435,40.7696684566926,"0","999999",16,10062018
"1815",-73.9722359401242,40.7702891474555,"0","999999",7,10102018
"1816",-73.9603268255317,40.7900154505092,"0","999999",6,10062018
"1817",-73.9710187505339,40.7797265666746,"0","247450",2,10102018
"1818",-73.9703076450783,40.770158422629,"5","999999",7,10142018
"1819",-73.956863563379,40.7986418851147,"0","999999",1,10172018
"1820",-73.9711378905748,40.7696218346333,"0","999999",3,10062018
"1821",-73.9546337446865,40.7898772579576,"6","999999",8,10062018
"1822",-73.9676314068477,40.7788030406918,"0","999999",8,10172018
"1823",-73.9775099290913,40.7697609063137,"0","247450",14,10102018
"1824",-73.9612854506075,40.7920830673571,"0","999999",4,10132018
"1825",-73.9617250054003,40.7925390432044,"0","999999",3,10102018
"1826",-73.9624209799704,40.7910200972752,"3","999999",1,10102018
"1827",-73.9707542189896,40.7717032986885,"0","999999",4,10072018
"1828",-73.9779760874355,40.7698230936583,"0","999999",16,10102018
"1829",-73.9682965197661,40.7805378963883,"2","999999",4,10182018
"1830",-73.9746965894947,40.7664351724309,"0","999999",3,10102018
"1831",-73.9518008149564,40.7953738093588,"0","999999",1,10172018
"1832",-73.9746877519291,40.7761402808083,"10","999999",3,10142018
"1833",-73.9693159934697,40.7831212338295,"1","247450",3,10172018
"1834",-73.962516494651,40.7884768989902,"0","000000",2,10192018
"1835",-73.9739038832156,40.7730354890554,"0","999999",3,10082018
"1836",-73.9562068537632,40.7967332853238,"0","999999",1,10082018
"1837",-73.9751056714758,40.7732060035215,"0","999999",3,10132018
"1838",-73.9710288101006,40.7715777109992,"2","999999",1,10072018
"1839",-73.9655925527354,40.7760049171097,"0","999999",5,10082018
"1840",-73.9733222531339,40.7649975371546,"0","999999",1,10122018
"1841",-73.9635412640983,40.7902529354639,"0","999999",11,10072018
"1842",-73.9806377967573,40.7681097168268,"5","999999",15,10122018
"1843",-73.9532804650089,40.7934579333341,"0","111111",5,10062018
"1844",-73.9685940262068,40.776932102013,"0","247450",7,10072018
"1845",-73.9682062012675,40.786498436192,"0","999999",2,10142018
"1846",-73.9626560807032,40.7884633049896,"30","000000",5,10122018
"1847",-73.9653311136561,40.780193490343,"0","247450",7,10172018
"1848",-73.9782283921819,40.7667932602077,"0","999999",2,10072018
"1849",-73.9604094481336,40.7951451478793,"0","999999",1,10132018
"1850",-73.9788436368415,40.7691104998969,"0","999999",5,10102018
"1851",-73.975809362521,40.7734702737835,"0","999999",9,10122018
"1852",-73.9623621412501,40.7814673556041,"4","999999",3,10072018
"1853",-73.9792161469158,40.7679285436253,"0","999999",10,10132018
"1854",-73.9721210372896,40.7667971476099,"0","999999",2,10062018
"1855",-73.9618076359384,40.7947808718203,"3","999999",5,10132018
"1856",-73.9791826197108,40.768577844752,"0","247450",8,10102018
"1857",-73.9782940231149,40.7694236097224,"0","999999",5,10182018
"1858",-73.9728797531377,40.7786733148687,"20","999999",1,10172018
"1859",-73.9742010726136,40.769150169929,"0","999999",3,10072018
"1860",-73.9681146830162,40.7736772279412,"0","999999",6,10072018
"1861",-73.9767100101318,40.7675779951996,"0","999999",3,10142018
"1862",-73.9755562526811,40.7678821029525,"0","999999",7,10062018
"1863",-73.9764851231754,40.7715736862861,"0","999999",7,10072018
"1864",-73.9682830510954,40.7810151087286,"5","999999",3,10082018
"1865",-73.9694344956258,40.7742869276902,"40","999999",1,10072018
"1866",-73.9558118887106,40.796885713436,"0","999999",1,10132018
"1867",-73.9636027664439,40.790075966587,"0","999999",1,10192018
"1868",-73.9745204169071,40.7736282868469,"40","999999",1,10062018
"1869",-73.9712265022781,40.7783790991192,"0","999999",4,10172018
"1870",-73.9718248273522,40.7801998970029,"0","999999",1,10132018
"1871",-73.9542118614769,40.7939171395463,"0","999999",6,10142018
"1872",-73.9748367344424,40.7693513000034,"10","247450",6,10122018
"1873",-73.9613998967903,40.7912437235667,"0","999999",2,10132018
"1874",-73.955754300682,40.79568139974,"0","999999",2,10142018
"1875",-73.9657327332849,40.7747554568985,"4","999999",3,10182018
"1876",-73.9527430510248,40.7924807950552,"2","999999",12,10072018
"1877",-73.973598991549,40.7783020016983,"0","999999",3,10142018
"1878",-73.9524490779105,40.7936003219524,"0","999999",1,10192018
"1879",-73.9761223919286,40.7685998275864,"0","999999",6,10082018
"1880",-73.9701926736281,40.7778587687376,"0","999999",2,10072018
"1881",-73.9562362816756,40.7950457218996,"0","999999",8,10102018
"1882",-73.9674984567017,40.7745938268705,"0","999999",4,10102018
"1883",-73.9541601469123,40.7907832744689,"0","999999",4,10102018
"1884",-73.9568108465086,40.7971727026108,"0","999999",5,10082018
"1885",-73.9733898487296,40.7666975131518,"0","999999",2,10142018
"1886",-73.9594174605642,40.7973128653773,"0","999999",2,10192018
"1887",-73.956806913988,40.7987736900857,"4","999999",6,10172018
"1888",-73.9586184232889,40.7993153832942,"15","000000",2,10072018
"1889",-73.9673919075839,40.7786845769177,"0","999999",5,10202018
"1890",-73.9679319758284,40.7821154802399,"0","247450",7,10182018
"1891",-73.9787723082807,40.7713655754004,"30","999999",3,10102018
"1892",-73.9749641575871,40.7673305056277,"3","247450",5,10062018
"1893",-73.9745908987975,40.7655191512308,"0","000000",3,10062018
"1894",-73.9708108312271,40.7773975776146,"0","999999",9,10192018
"1895",-73.9699780857298,40.7688706046944,"0","999999",1,10132018
"1896",-73.954699659637,40.7951308856929,"0","999999",2,10182018
"1897",-73.973998077367,40.7739029133911,"0","999999",1,10132018
"1898",-73.97107389601,40.7723265810536,"10","999999",7,10192018
"1899",-73.9721263050502,40.7698763846186,"0","999999",1,10182018
"1900",-73.9764314091366,40.7736458057952,"20","999999",2,10072018
"1901",-73.9529224802393,40.7961895763649,"0","999999",5,10132018
"1902",-73.9680237209555,40.7717022208225,"0","999999",4,10102018
"1903",-73.9703314162405,40.778584776139,"0","999999",12,10102018
"1904",-73.9701379806066,40.7785234812393,"0","999999",11,10102018
"1905",-73.9684058476942,40.7753959833776,"15","999999",2,10082018
"1906",-73.9691968748482,40.7765862996192,"0","999999",14,10082018
"1907",-73.9700066659086,40.7744028820163,"0","999999",13,10072018
"1908",-73.9689227467959,40.7837541607494,"0","999999",3,10192018
"1909",-73.9588345546879,40.7991830272008,"0","999999",2,10142018
"1910",-73.9772070122251,40.7694343352509,"0","247450",2,10102018
"1911",-73.9699876501742,40.7742482676758,"0","999999",6,10072018
"1912",-73.9528937660465,40.7922919074537,"0","999999",1,10172018
"1913",-73.9698064901149,40.7842538115839,"0","999999",3,10192018
"1914",-73.9774630821854,40.7680626674086,"0","999999",11,10102018
"1915",-73.9588714413332,40.7895787115444,"0","999999",3,10072018
"1916",-73.9797112925048,40.7688046778472,"30","999999",9,10132018
"1917",-73.9693504617353,40.7830678709405,"1","247450",2,10172018
"1918",-73.9627819112681,40.7886877360376,"0","999999",2,10142018
"1919",-73.9632866142841,40.7890043294436,"0","999999",1,10062018
"1920",-73.9637440847107,40.7891427419372,"0","999999",4,10072018
"1921",-73.9545383719188,40.7899711263765,"0","999999",3,10062018
"1922",-73.9756278240233,40.7669523701372,"5","999999",2,10062018
"1923",-73.9602197762862,40.7936850570022,"0","999999",7,10132018
"1924",-73.9743795190073,40.7692030411004,"1","999999",5,10082018
"1925",-73.9542332505231,40.7933475171434,"5","999999",1,10142018
"1926",-73.9581389870644,40.7993081122523,"20","999999",4,10072018
"1927",-73.9544372297722,40.7942113164104,"0","999999",2,10072018
"1928",-73.9725669210177,40.7681496989029,"0","999999",1,10072018
"1929",-73.9646023053207,40.7810680044024,"0","999999",14,10072018
"1930",-73.9744279648953,40.7777760612191,"0","999999",1,10142018
"1931",-73.9533085932603,40.7934877861075,"43","111111",3,10062018
"1932",-73.9616972557304,40.7953872829374,"0","247450",3,10132018
"1933",-73.9584824361655,40.7934247634031,"24","999999",2,10132018
"1934",-73.969756965598,40.7786455091699,"0","999999",2,10102018
"1935",-73.9675268877392,40.7750409681718,"5","999999",1,10132018
"1936",-73.9667911565238,40.779321901098,"0","999999",2,10142018
"1937",-73.9565549485301,40.7989823714955,"0","999999",3,10172018
"1938",-73.9540151828782,40.7920066170587,"15","247450",1,10132018
"1939",-73.9696445614055,40.7791486203627,"2","999999",5,10082018
"1940",-73.9704790263224,40.7762270645666,"0","999999",1,10172018
"1941",-73.96249054313,40.7935389038787,"0","999999",1,10182018
"1942",-73.9690447463294,40.783913304529,"7","999999",6,10192018
"1943",-73.9743292066413,40.7756090404121,"0","999999",5,10072018
"1944",-73.9530257401736,40.795139740737,"0","999999",1,10132018
"1945",-73.9692925815903,40.7774506065008,"0","999999",11,10082018
"1946",-73.9747175419546,40.7692820030878,"0","247450",5,10122018
