"","data.Date","data.Primary.Fur.Color","data.Running","data.Chasing","data.Climbing","data.Eating","data.Foraging"
"1520",10062018,"Gray","false","false","false","true","true"
"1521",10132018,"Gray","false","false","false","false","true"
"1522",10082018,"Gray","false","false","false","false","true"
"1523",10132018,"Gray","false","false","true","false","false"
"1524",10062018,"Gray","false","false","false","false","true"
"1525",10192018,"Gray","true","false","false","false","false"
"1526",10142018,"Gray","false","true","false","false","true"
"1527",10132018,"Gray","false","false","false","false","true"
"1528",10142018,"Gray","false","true","false","false","false"
"1529",10182018,"Black","false","false","false","true","false"
"1530",10062018,"Gray","true","false","false","false","true"
"1531",10182018,"Gray","true","false","true","false","false"
"1532",10182018,"Gray","false","true","false","false","false"
"1533",10102018,"Gray","true","false","false","false","true"
"1534",10132018,"Gray","false","false","false","true","false"
"1535",10082018,"Gray","false","false","true","false","false"
"1536",10062018,"Gray","false","true","true","false","false"
"1537",10102018,"Cinnamon","false","false","false","false","true"
"1538",10142018,"Gray","false","false","false","true","false"
"1539",10142018,"Gray","false","false","false","false","true"
"1540",10182018,"Gray","true","true","false","false","false"
"1541",10192018,"Gray","false","false","false","false","true"
"1542",10182018,"Gray","false","false","false","false","true"
"1543",10062018,"Gray","false","false","false","false","true"
"1544",10182018,"Cinnamon","false","false","true","false","false"
"1545",10072018,"Gray","false","false","false","false","true"
"1546",10082018,"Gray","false","false","false","true","false"
"1547",10072018,"Gray","false","false","false","true","false"
"1548",10122018,"Gray","false","false","false","false","true"
"1549",10102018,"Gray","false","true","false","false","false"
"1550",10062018,"Gray","true","false","true","false","true"
"1551",10102018,"Gray","false","false","false","true","true"
"1552",10122018,"Cinnamon","true","true","true","false","false"
"1553",10132018,"Gray","false","false","false","true","true"
"1554",10132018,"Gray","false","false","false","false","false"
"1556",10062018,"Gray","true","false","false","false","false"
"1557",10062018,"Gray","false","false","false","false","true"
"1558",10062018,"Gray","false","false","false","false","true"
"1559",10132018,"Cinnamon","false","false","false","false","true"
"1560",10132018,"Gray","false","false","false","false","true"
"1561",10072018,"Cinnamon","false","false","true","true","false"
"1562",10172018,"Cinnamon","false","false","false","true","false"
"1563",10072018,"Gray","true","false","false","false","false"
"1564",10082018,"Gray","false","true","false","false","false"
"1565",10172018,"Gray","false","false","true","false","true"
"1566",10122018,"Gray","true","false","false","false","true"
"1567",10082018,"Gray","false","false","true","true","true"
"1568",10102018,"Gray","true","false","false","false","true"
"1569",10122018,"Gray","true","false","true","false","true"
"1570",10082018,"Gray","false","false","true","false","false"
"1571",10072018,"Gray","true","false","false","false","false"
"1572",10132018,"Gray","false","false","false","true","true"
"1573",10132018,"Cinnamon","false","false","false","false","true"
"1574",10072018,"Gray","false","false","true","false","false"
"1575",10132018,"Gray","false","false","false","true","false"
"1576",10062018,"Gray","true","false","false","false","false"
"1577",10122018,"Gray","true","true","true","false","false"
"1578",10072018,"Cinnamon","false","false","false","false","true"
"1579",10132018,"Gray","false","false","false","false","true"
"1580",10122018,"Gray","true","false","false","false","true"
"1581",10102018,"Gray","false","false","false","false","true"
"1582",10062018,"Gray","false","false","true","false","false"
"1583",10192018,"Gray","false","false","false","true","false"
"1584",10192018,"Gray","false","false","false","false","true"
"1585",10142018,"Gray","false","true","false","false","false"
"1586",10132018,"Gray","false","false","false","false","false"
"1587",10062018,"Gray","false","false","false","true","false"
"1588",10132018,"Gray","true","false","true","false","false"
"1589",10062018,"Gray","true","true","false","false","false"
"1590",10062018,"Gray","false","false","true","false","false"
"1591",10072018,"Gray","true","false","false","false","false"
"1592",10192018,"Gray","false","false","true","false","true"
"1593",10082018,"Gray","false","false","true","false","false"
"1594",10082018,"Gray","false","false","false","false","true"
"1595",10132018,"Gray","true","false","true","false","false"
"1596",10202018,"Gray","false","false","true","false","true"
"1597",10062018,"Gray","false","false","true","false","false"
"1598",10102018,"Gray","false","false","false","true","true"
"1599",10082018,"Gray","false","false","true","false","false"
"1600",10132018,"Gray","true","false","true","false","false"
"1601",10062018,"Gray","true","false","false","false","false"
"1602",10132018,"Cinnamon","false","true","false","false","true"
"1603",10082018,"Gray","true","false","false","false","false"
"1604",10142018,"Gray","false","false","false","true","true"
"1605",10142018,"Gray","true","false","false","false","false"
"1606",10122018,"Cinnamon","false","false","false","true","true"
"1607",10102018,"Gray","true","false","false","false","true"
"1609",10062018,"Gray","false","false","true","false","false"
"1610",10072018,"Gray","false","false","true","true","true"
"1611",10082018,"Gray","false","false","true","false","false"
"1612",10172018,"Gray","false","true","false","false","false"
"1613",10072018,"Gray","true","false","false","false","true"
"1614",10192018,"Gray","true","true","true","false","false"
"1615",10102018,"Gray","false","false","false","true","true"
"1616",10102018,"Gray","false","false","false","false","true"
"1617",10072018,"Gray","false","false","false","false","true"
"1618",10062018,"Cinnamon","false","false","false","false","true"
"1619",10142018,"Gray","false","false","false","false","true"
"1620",10072018,"Cinnamon","false","false","false","false","true"
"1621",10182018,"Gray","false","false","false","true","false"
"1622",10132018,"Gray","false","false","false","true","false"
"1623",10132018,"Gray","false","false","false","true","true"
"1625",10072018,"Gray","false","false","false","true","false"
"1626",10122018,"Gray","false","false","true","false","false"
"1627",10132018,"Gray","false","false","false","false","true"
"1628",10102018,"Gray","false","false","true","true","true"
"1629",10062018,"Gray","true","false","false","false","false"
"1630",10202018,"Gray","false","true","false","false","false"
"1631",10142018,"Gray","false","false","true","false","false"
"1632",10072018,"Cinnamon","false","false","true","false","false"
"1633",10182018,"Gray","false","false","false","true","false"
"1634",10072018,"Gray","false","false","false","false","true"
"1635",10062018,"Gray","false","false","false","false","true"
"1636",10142018,"Gray","true","false","false","false","false"
"1637",10132018,"Cinnamon","true","false","false","true","false"
"1638",10172018,"Gray","false","false","false","true","true"
"1639",10082018,"Gray","false","false","false","false","true"
"1640",10142018,"Gray","false","true","false","false","false"
"1641",10132018,"Cinnamon","false","false","true","false","false"
"1642",10122018,"Gray","false","false","true","false","false"
"1643",10192018,"Gray","false","false","false","false","true"
"1644",10102018,"Gray","true","false","false","false","false"
"1645",10082018,"Gray","false","true","true","false","false"
"1646",10102018,"Gray","false","false","true","false","false"
"1647",10062018,"Gray","true","false","false","false","false"
"1648",10072018,"Gray","false","false","false","true","true"
"1649",10132018,"Gray","true","false","false","false","true"
"1650",10072018,"Gray","false","true","false","false","false"
"1651",10062018,"Cinnamon","false","false","false","true","false"
"1652",10132018,"Gray","false","false","false","false","true"
"1653",10142018,"Cinnamon","true","false","false","false","false"
"1654",10192018,"Gray","false","false","true","false","false"
"1656",10182018,"Gray","false","false","false","false","true"
"1657",10132018,"Gray","true","true","false","false","false"
"1658",10202018,"Gray","false","false","false","false","true"
"1659",10072018,"Gray","false","false","false","false","true"
"1660",10062018,"Gray","false","false","true","false","true"
"1661",10072018,"Gray","false","false","false","false","true"
"1662",10082018,"Gray","true","false","false","false","true"
"1663",10102018,"Gray","false","false","false","false","false"
"1664",10082018,"Gray","false","false","false","false","false"
"1665",10082018,"Gray","false","false","false","true","false"
"1666",10142018,"Gray","false","false","true","false","false"
"1667",10142018,"Gray","false","true","false","false","false"
"1668",10142018,"Gray","false","false","true","true","false"
"1669",10072018,"Gray","false","false","false","false","false"
"1670",10122018,"Gray","false","false","false","true","true"
"1671",10102018,"Gray","false","false","false","false","true"
"1672",10072018,"Gray","false","false","false","false","true"
"1673",10102018,"Gray","false","false","false","true","true"
"1674",10142018,"Gray","false","true","false","false","false"
"1675",10172018,"Gray","false","false","false","true","true"
"1676",10072018,"Gray","false","false","true","false","false"
"1677",10062018,"Gray","false","false","false","false","true"
"1678",10132018,"Gray","false","false","false","true","true"
"1679",10062018,"Gray","false","false","false","false","true"
"1680",10062018,"Gray","true","false","false","false","false"
"1681",10072018,"Cinnamon","false","false","true","false","false"
"1682",10132018,"Gray","false","false","false","true","true"
"1683",10142018,"Gray","true","false","false","false","false"
"1684",10132018,"Cinnamon","false","false","true","false","true"
"1685",10072018,"Gray","true","false","false","true","false"
"1686",10062018,"Gray","true","false","false","false","true"
"1687",10142018,"Gray","false","false","false","false","true"
"1688",10082018,"Gray","false","false","false","true","false"
"1690",10132018,"Gray","true","false","false","false","false"
"1691",10122018,"Gray","true","false","false","true","true"
"1692",10182018,"Gray","false","false","false","true","false"
"1693",10062018,"Gray","false","false","true","false","false"
"1694",10102018,"Gray","false","false","false","false","true"
"1695",10142018,"Gray","false","false","false","false","true"
"1696",10132018,"Gray","true","false","false","true","false"
"1697",10082018,"Gray","false","false","true","true","true"
"1698",10122018,"Gray","false","false","true","false","true"
"1699",10072018,"Gray","false","true","true","false","false"
"1700",10132018,"Gray","false","false","false","false","true"
"1701",10062018,"Gray","false","true","false","false","true"
"1702",10072018,"Gray","false","false","true","true","false"
"1703",10082018,"Gray","false","false","false","false","true"
"1704",10062018,"Gray","false","false","false","true","true"
"1705",10182018,"Gray","false","false","false","false","true"
"1706",10132018,"Gray","false","true","false","true","false"
"1707",10122018,"Gray","true","false","false","false","true"
"1708",10132018,"Gray","false","false","false","true","false"
"1709",10142018,"Gray","false","false","false","true","false"
"1710",10062018,"Gray","false","false","false","true","true"
"1711",10122018,"Gray","false","false","false","false","true"
"1712",10082018,"Gray","false","false","false","false","true"
"1713",10172018,"Cinnamon","false","false","false","false","true"
"1714",10072018,"Gray","false","false","false","false","true"
"1715",10102018,"Gray","false","false","true","false","true"
"1716",10082018,"Gray","true","false","true","false","false"
"1717",10122018,"Cinnamon","true","false","false","false","true"
"1718",10172018,"Gray","true","false","false","false","true"
"1719",10102018,"Gray","false","false","false","false","true"
"1720",10132018,"Gray","true","false","false","false","true"
"1721",10122018,"Gray","false","false","false","true","true"
"1722",10122018,"Gray","false","false","false","false","false"
"1723",10102018,"Gray","false","false","false","false","true"
"1724",10082018,"Gray","false","false","true","false","false"
"1725",10072018,"Gray","false","false","false","false","true"
"1726",10182018,"Cinnamon","false","false","false","true","true"
"1727",10142018,"Gray","false","false","false","false","true"
"1728",10072018,"Gray","false","false","true","false","false"
"1729",10132018,"Gray","false","false","false","false","true"
"1730",10072018,"Gray","false","false","true","false","true"
"1731",10072018,"Gray","false","false","false","false","true"
"1732",10172018,"Gray","true","false","false","false","false"
"1733",10142018,"Gray","false","false","true","true","false"
"1734",10082018,"Gray","true","false","true","false","false"
"1735",10102018,"Gray","false","false","false","true","false"
"1736",10142018,"Gray","false","false","false","false","false"
"1737",10182018,"Gray","true","false","false","false","false"
"1738",10182018,"Gray","false","false","false","false","false"
"1739",10072018,"Gray","false","false","false","false","true"
"1740",10102018,"Gray","true","false","false","false","false"
"1741",10142018,"Cinnamon","true","false","true","true","false"
"1742",10102018,"Cinnamon","true","false","false","false","false"
"1743",10082018,"Black","true","false","true","false","false"
"1744",10132018,"Gray","false","false","false","true","false"
"1745",10122018,"Gray","false","false","false","true","true"
"1746",10062018,"Gray","false","false","true","false","false"
"1747",10172018,"Gray","false","false","false","false","true"
"1748",10132018,"Gray","false","false","true","false","false"
"1749",10132018,"Gray","true","false","false","false","true"
"1750",10132018,"Cinnamon","true","false","false","false","true"
"1751",10072018,"Gray","true","false","false","false","false"
"1752",10102018,"Gray","false","false","false","false","true"
"1753",10142018,"Gray","true","false","false","false","false"
"1754",10142018,"Gray","false","false","false","false","true"
"1755",10172018,"Gray","true","true","true","false","false"
"1757",10062018,"Gray","true","false","false","false","true"
"1758",10062018,"Gray","false","false","false","false","true"
"1759",10192018,"Gray","true","false","false","false","false"
"1760",10192018,"Gray","false","false","false","false","true"
"1761",10072018,"Gray","false","true","false","false","false"
"1762",10142018,"Gray","false","false","false","false","true"
"1763",10102018,"Gray","false","false","true","false","false"
"1764",10102018,"Cinnamon","true","false","false","false","true"
"1766",10142018,"Gray","true","false","false","false","false"
"1767",10062018,"Gray","true","false","false","true","false"
"1768",10142018,"Gray","true","false","true","true","false"
"1769",10102018,"Gray","false","false","false","false","false"
"1770",10082018,"Gray","false","false","false","false","true"
"1771",10082018,"Gray","false","false","false","false","false"
"1772",10142018,"Gray","false","false","false","true","false"
"1773",10122018,"Cinnamon","true","true","false","true","true"
"1774",10062018,"Gray","false","false","false","true","false"
"1775",10142018,"Cinnamon","false","false","false","true","false"
"1776",10062018,"Gray","false","false","true","true","true"
"1777",10172018,"Gray","false","false","false","true","true"
"1779",10062018,"Gray","false","false","false","false","true"
"1780",10202018,"Gray","true","false","false","true","false"
"1781",10122018,"Gray","true","false","false","false","true"
"1782",10132018,"Gray","false","false","false","false","true"
"1783",10062018,"Gray","false","false","true","false","false"
"1784",10172018,"Gray","false","false","false","false","true"
"1785",10062018,"Gray","false","false","false","false","true"
"1786",10142018,"Gray","false","false","false","false","true"
"1787",10182018,"Gray","false","false","true","true","false"
"1788",10062018,"Gray","false","false","true","false","false"
"1789",10172018,"Gray","false","false","false","true","true"
"1790",10082018,"Gray","false","true","true","false","false"
"1791",10142018,"Gray","false","false","false","false","true"
"1792",10172018,"Gray","true","false","false","false","false"
"1793",10102018,"Gray","false","false","false","false","true"
"1794",10062018,"Gray","true","false","false","false","false"
"1795",10122018,"Gray","true","false","false","true","true"
"1796",10072018,"Gray","false","false","true","false","false"
"1797",10132018,"Gray","false","true","false","false","false"
"1798",10192018,"Gray","false","false","false","false","true"
"1799",10102018,"Cinnamon","false","true","false","false","false"
"1800",10142018,"Gray","false","false","false","false","true"
"1801",10192018,"Gray","false","false","false","false","true"
"1802",10082018,"Gray","false","false","false","true","true"
"1803",10142018,"Gray","false","false","true","false","false"
"1804",10072018,"Gray","false","false","true","false","false"
"1805",10102018,"Gray","false","false","false","false","true"
"1806",10122018,"Gray","false","false","false","false","false"
"1807",10122018,"Gray","false","false","false","false","true"
"1808",10142018,"Gray","false","false","true","false","false"
"1809",10072018,"Cinnamon","false","false","false","false","true"
"1810",10132018,"Gray","false","false","false","false","true"
"1811",10202018,"Gray","false","false","false","false","true"
"1812",10102018,"Gray","false","false","false","false","true"
"1813",10172018,"Gray","false","false","false","true","true"
"1814",10062018,"Gray","false","false","false","false","true"
"1815",10102018,"Gray","false","false","false","true","false"
"1816",10062018,"Gray","false","true","false","false","false"
"1817",10102018,"Cinnamon","false","false","false","false","true"
"1818",10142018,"Gray","false","true","false","false","false"
"1819",10172018,"Gray","false","false","false","false","true"
"1820",10062018,"Gray","false","false","false","false","true"
"1821",10062018,"Gray","false","false","true","false","false"
"1822",10172018,"Gray","false","true","false","false","false"
"1823",10102018,"Cinnamon","true","true","false","false","false"
"1824",10132018,"Gray","true","false","true","false","false"
"1825",10102018,"Gray","false","false","false","false","false"
"1826",10102018,"Gray","false","false","true","false","false"
"1827",10072018,"Gray","false","false","false","true","false"
"1828",10102018,"Gray","false","false","false","true","true"
"1829",10182018,"Gray","false","false","true","false","true"
"1830",10102018,"Gray","false","false","false","true","false"
"1831",10172018,"Gray","false","false","false","false","true"
"1832",10142018,"Gray","false","true","false","false","false"
"1833",10172018,"Cinnamon","false","true","false","false","false"
"1834",10192018,"Black","false","false","false","false","true"
"1835",10082018,"Gray","false","false","false","false","true"
"1836",10082018,"Gray","false","true","false","false","false"
"1837",10132018,"Gray","false","false","false","true","false"
"1838",10072018,"Gray","false","false","true","false","false"
"1839",10082018,"Gray","false","false","false","false","true"
"1840",10122018,"Gray","true","false","false","false","false"
"1841",10072018,"Gray","false","false","false","true","false"
"1842",10122018,"Gray","false","false","true","true","false"
"1844",10072018,"Cinnamon","false","false","false","false","true"
"1845",10142018,"Gray","true","false","false","false","false"
"1846",10122018,"Black","false","false","true","false","false"
"1847",10172018,"Cinnamon","false","false","false","true","false"
"1848",10072018,"Gray","false","true","false","false","false"
"1849",10132018,"Gray","false","false","false","false","true"
"1850",10102018,"Gray","false","false","false","false","true"
"1851",10122018,"Gray","true","false","true","false","false"
"1852",10072018,"Gray","false","false","true","false","true"
"1853",10132018,"Gray","false","false","false","false","false"
"1854",10062018,"Gray","false","false","false","true","true"
"1855",10132018,"Gray","false","false","true","false","false"
"1856",10102018,"Cinnamon","false","false","false","true","true"
"1857",10182018,"Gray","false","false","false","true","false"
"1858",10172018,"Gray","false","false","true","false","true"
"1859",10072018,"Gray","false","false","false","false","true"
"1860",10072018,"Gray","false","false","false","false","true"
"1861",10142018,"Gray","false","false","false","false","false"
"1862",10062018,"Gray","false","false","false","false","false"
"1863",10072018,"Gray","false","false","true","false","false"
"1864",10082018,"Gray","false","false","false","true","false"
"1865",10072018,"Gray","false","true","false","false","false"
"1866",10132018,"Gray","false","false","false","false","true"
"1867",10192018,"Gray","true","false","false","true","true"
"1868",10062018,"Gray","true","false","false","false","false"
"1869",10172018,"Gray","false","false","false","true","true"
"1870",10132018,"Gray","false","false","false","false","true"
"1871",10142018,"Gray","false","false","false","false","true"
"1872",10122018,"Cinnamon","true","false","false","false","false"
"1873",10132018,"Gray","false","true","false","false","false"
"1874",10142018,"Gray","false","false","false","false","true"
"1875",10182018,"Gray","false","false","true","false","false"
"1876",10072018,"Gray","false","false","false","false","true"
"1877",10142018,"Gray","false","true","false","false","false"
"1878",10192018,"Gray","true","false","false","false","false"
"1879",10082018,"Gray","false","false","false","true","true"
"1880",10072018,"Gray","true","false","false","false","false"
"1881",10102018,"Gray","false","false","false","false","true"
"1882",10102018,"Gray","false","false","false","true","false"
"1883",10102018,"Gray","true","false","true","false","false"
"1884",10082018,"Gray","false","false","false","false","false"
"1885",10142018,"Gray","true","false","false","false","false"
"1886",10192018,"Gray","false","false","false","true","true"
"1887",10172018,"Gray","false","false","true","false","false"
"1888",10072018,"Black","false","false","true","false","false"
"1889",10202018,"Gray","true","false","false","false","false"
"1890",10182018,"Cinnamon","true","false","false","false","false"
"1891",10102018,"Gray","false","false","true","false","false"
"1892",10062018,"Cinnamon","false","false","true","true","false"
"1893",10062018,"Black","false","true","false","false","true"
"1894",10192018,"Gray","true","false","false","false","false"
"1895",10132018,"Gray","true","false","false","false","false"
"1896",10182018,"Gray","true","false","false","false","false"
"1897",10132018,"Gray","false","false","false","false","true"
"1898",10192018,"Gray","false","false","true","false","false"
"1899",10182018,"Gray","false","false","false","true","false"
"1900",10072018,"Gray","false","false","true","false","false"
"1901",10132018,"Gray","true","false","false","false","false"
"1902",10102018,"Gray","false","false","false","false","true"
"1903",10102018,"Gray","false","false","false","true","true"
"1904",10102018,"Gray","false","false","false","false","true"
"1905",10082018,"Gray","false","false","true","false","true"
"1906",10082018,"Gray","true","false","false","false","false"
"1907",10072018,"Gray","false","false","false","true","true"
"1908",10192018,"Gray","false","false","false","false","true"
"1909",10142018,"Gray","true","false","false","false","false"
"1910",10102018,"Cinnamon","true","false","false","false","true"
"1911",10072018,"Gray","true","true","false","false","true"
"1912",10172018,"Gray","true","false","false","true","true"
"1913",10192018,"Gray","false","true","false","false","false"
"1914",10102018,"Gray","true","false","false","false","true"
"1915",10072018,"Gray","false","false","false","false","true"
"1916",10132018,"Gray","true","false","false","false","false"
"1917",10172018,"Cinnamon","false","true","false","false","false"
"1918",10142018,"Gray","false","false","false","false","true"
"1919",10062018,"Gray","false","false","true","false","true"
"1920",10072018,"Gray","false","false","false","false","true"
"1921",10062018,"Gray","false","false","false","false","true"
"1922",10062018,"Gray","false","false","true","false","false"
"1923",10132018,"Gray","false","false","false","false","true"
"1924",10082018,"Gray","false","false","false","false","true"
"1925",10142018,"Gray","false","false","true","false","false"
"1926",10072018,"Gray","true","false","true","false","false"
"1927",10072018,"Gray","false","false","false","false","false"
"1928",10072018,"Gray","false","false","false","false","true"
"1929",10072018,"Gray","false","false","false","true","false"
"1930",10142018,"Gray","false","false","false","false","false"
"1932",10132018,"Cinnamon","true","false","false","false","false"
"1933",10132018,"Gray","false","false","true","false","false"
"1934",10102018,"Gray","false","false","false","true","true"
"1935",10132018,"Gray","false","false","true","false","false"
"1936",10142018,"Gray","false","false","false","true","true"
"1937",10172018,"Gray","false","false","false","false","true"
"1938",10132018,"Cinnamon","false","false","true","false","false"
"1939",10082018,"Gray","false","false","true","false","false"
"1940",10172018,"Gray","false","false","false","false","true"
"1941",10182018,"Gray","false","false","false","false","true"
"1942",10192018,"Gray","false","false","true","true","false"
"1943",10072018,"Gray","false","false","false","true","true"
"1944",10132018,"Gray","true","false","false","false","false"
"1945",10082018,"Gray","false","false","false","true","true"
"1946",10122018,"Cinnamon","true","false","false","false","true"
"1947",10072018,"Gray","false","false","false","false","false"
"1948",10072018,"Gray","false","false","true","false","false"
"1949",10192018,"Gray","false","false","false","true","true"
"1950",10102018,"Gray","false","false","true","false","false"
"1951",10132018,"Gray","true","false","false","false","false"
"1952",10132018,"Gray","false","false","false","false","true"
"1953",10072018,"Gray","true","false","false","false","false"
"1954",10082018,"Gray","false","true","false","false","false"
"1955",10192018,"Gray","true","false","false","false","false"
"1956",10182018,"Gray","false","false","false","false","true"
"1957",10182018,"Gray","false","false","false","false","true"
"1958",10122018,"Black","true","true","false","false","true"
"1959",10082018,"Gray","true","true","false","false","false"
"1960",10132018,"Cinnamon","true","false","false","false","true"
"1961",10122018,"Gray","true","false","true","false","true"
"1962",10072018,"Gray","false","false","false","true","false"
"1963",10142018,"Gray","false","false","false","false","true"
"1964",10142018,"Gray","false","false","false","true","false"
"1965",10132018,"Cinnamon","false","false","false","true","false"
"1966",10132018,"Gray","false","false","false","true","true"
"1967",10072018,"Gray","true","false","false","false","false"
"1968",10072018,"Gray","true","false","false","false","false"
"1969",10182018,"Gray","false","false","false","false","false"
"1970",10132018,"Gray","false","true","false","true","true"
"1971",10072018,"Gray","false","false","true","false","false"
"1972",10062018,"Gray","false","false","false","false","true"
"1973",10072018,"Gray","false","false","true","false","false"
"1974",10082018,"Gray","true","false","false","true","true"
"1975",10102018,"Gray","false","false","true","false","false"
"1976",10192018,"Gray","false","false","false","true","true"
"1977",10182018,"Gray","false","false","false","false","true"
"1978",10102018,"Black","false","false","false","false","true"
"1979",10142018,"Gray","false","false","false","false","true"
"1980",10082018,"Gray","false","false","false","true","true"
"1981",10082018,"Cinnamon","false","false","false","false","true"
"1982",10062018,"Gray","false","false","true","true","true"
"1983",10082018,"Gray","true","false","true","false","false"
"1984",10132018,"Gray","true","false","false","false","false"
"1985",10192018,"Gray","false","false","false","false","true"
"1986",10142018,"Gray","false","false","true","false","false"
"1987",10172018,"Gray","true","true","true","false","false"
"1988",10182018,"Gray","true","true","false","false","false"
"1989",10082018,"Gray","true","false","false","true","false"
"1990",10122018,"Gray","true","false","false","false","true"
"1991",10142018,"Gray","false","false","false","false","true"
"1993",10072018,"Gray","false","false","true","false","false"
"1994",10062018,"Gray","false","true","false","false","false"
"1995",10102018,"Gray","true","false","false","false","true"
"1996",10192018,"Gray","false","true","false","false","false"
"1997",10072018,"Gray","false","false","true","false","false"
"1998",10062018,"Gray","false","false","true","false","false"
"1999",10072018,"Gray","true","false","false","false","true"
"2000",10072018,"Cinnamon","false","false","false","true","true"
"2001",10122018,"Gray","true","false","true","false","false"
"2002",10072018,"Gray","false","false","true","false","false"
"2003",10132018,"Black","false","false","true","false","false"
"2004",10172018,"Gray","false","false","false","false","true"
"2005",10082018,"Cinnamon","false","false","true","true","false"
"2006",10082018,"Gray","false","false","false","false","true"
"2007",10102018,"Cinnamon","false","true","false","false","false"
"2008",10062018,"Cinnamon","false","false","false","false","true"
"2009",10102018,"Cinnamon","false","false","true","true","true"
"2010",10202018,"Gray","false","false","false","true","false"
"2011",10132018,"Gray","false","false","false","false","true"
"2012",10132018,"Gray","false","false","false","false","true"
"2013",10132018,"Gray","false","false","false","false","true"
"2014",10132018,"Gray","false","false","false","false","true"
"2015",10082018,"Gray","false","false","true","false","true"
"2016",10142018,"Gray","false","false","true","false","false"
"2017",10082018,"Gray","false","false","true","false","false"
"2018",10182018,"Gray","true","true","false","false","false"
"2019",10122018,"Gray","false","false","false","false","true"
"2020",10082018,"Gray","false","false","false","false","true"
"2021",10142018,"Gray","false","false","false","false","true"
"2022",10142018,"Gray","false","false","false","false","true"
"2023",10122018,"Gray","false","false","false","true","true"
"2024",10202018,"Gray","false","false","false","false","true"
"2025",10102018,"Cinnamon","false","false","false","false","false"
"2026",10072018,"Cinnamon","false","false","false","false","false"
"2027",10142018,"Gray","false","false","false","false","true"
"2029",10142018,"Gray","true","true","false","false","false"
"2030",10132018,"Cinnamon","false","false","false","true","false"
"2032",10132018,"Gray","true","false","false","false","false"
"2033",10182018,"Cinnamon","true","false","false","false","false"
"2035",10062018,"Gray","false","false","false","false","true"
"2036",10072018,"Gray","false","false","true","false","true"
"2037",10102018,"Gray","true","false","false","false","false"
"2038",10142018,"Gray","false","false","false","false","true"
"2039",10072018,"Gray","false","false","false","true","true"
"2040",10142018,"Gray","true","false","false","false","false"
"2041",10132018,"Gray","false","false","false","false","false"
"2042",10182018,"Cinnamon","false","false","false","false","false"
"2043",10062018,"Cinnamon","true","false","true","false","false"
"2044",10132018,"Gray","false","false","false","false","true"
"2045",10062018,"Gray","false","false","false","false","false"
"2046",10142018,"Gray","false","false","false","true","false"
"2047",10182018,"Gray","false","false","false","true","true"
"2048",10182018,"Gray","false","false","false","false","true"
"2049",10132018,"Gray","false","false","false","true","true"
"2050",10122018,"Gray","false","false","false","false","false"
"2051",10142018,"Gray","false","false","false","false","false"
"2052",10192018,"Gray","true","false","false","false","false"
"2053",10142018,"Gray","false","false","true","false","false"
"2054",10142018,"Gray","false","false","false","false","true"
"2055",10142018,"Gray","false","false","true","false","false"
"2056",10122018,"Gray","false","false","false","false","true"
"2057",10082018,"Gray","true","false","false","false","true"
"2058",10142018,"Gray","false","true","false","false","false"
"2059",10062018,"Cinnamon","true","false","false","false","false"
"2060",10142018,"Gray","false","false","false","false","true"
"2061",10102018,"Gray","false","false","false","true","false"
"2062",10062018,"Gray","false","false","false","true","false"
"2063",10192018,"Gray","false","false","true","false","false"
"2064",10132018,"Gray","false","false","false","false","true"
"2065",10062018,"Gray","false","false","false","true","true"
"2066",10132018,"Gray","false","false","false","false","false"
"2067",10122018,"Gray","false","false","true","false","true"
"2068",10142018,"Gray","true","false","false","false","false"
"2069",10172018,"Gray","true","true","true","false","false"
"2070",10132018,"Gray","false","false","false","false","true"
"2071",10142018,"Gray","false","false","false","true","true"
"2072",10072018,"Gray","false","false","true","false","false"
"2073",10072018,"Cinnamon","false","false","false","false","true"
"2074",10102018,"Gray","false","false","true","false","false"
"2075",10132018,"Gray","false","false","false","false","true"
"2076",10172018,"Gray","false","false","false","false","true"
"2077",10192018,"Gray","false","false","true","false","true"
"2078",10102018,"Gray","true","false","false","false","true"
"2079",10072018,"Cinnamon","false","false","true","false","false"
"2080",10182018,"Gray","false","false","false","false","true"
"2081",10172018,"Gray","false","false","false","true","false"
"2082",10172018,"Gray","false","false","false","false","false"
"2083",10132018,"Gray","false","true","false","false","false"
"2084",10142018,"Gray","false","false","false","false","false"
"2085",10062018,"Gray","true","false","false","false","false"
"2086",10202018,"Gray","false","false","false","false","true"
"2087",10122018,"Gray","false","false","false","false","true"
"2088",10122018,"Gray","false","false","true","true","true"
"2089",10082018,"Gray","true","false","false","false","false"
"2090",10132018,"Gray","false","false","false","false","true"
"2091",10132018,"Gray","false","false","false","true","false"
"2092",10072018,"Gray","true","false","false","false","false"
"2093",10082018,"Gray","false","false","true","false","false"
"2094",10142018,"Gray","false","false","false","false","true"
"2095",10102018,"Gray","false","false","false","false","true"
"2096",10062018,"Gray","false","false","true","false","false"
"2097",10062018,"Gray","false","false","false","false","false"
"2098",10192018,"Gray","false","false","false","false","true"
"2099",10182018,"Cinnamon","false","false","false","false","true"
"2100",10072018,"Gray","false","false","false","true","true"
"2101",10062018,"Gray","true","false","false","false","false"
"2102",10132018,"Cinnamon","false","false","false","true","true"
"2103",10062018,"Gray","false","false","true","false","false"
"2104",10142018,"Gray","false","true","false","false","false"
"2105",10142018,"Gray","false","false","false","false","true"
"2106",10122018,"Gray","false","true","false","true","true"
